review_time_s,available_time_s,available_time_h,success,reviewed_assets,accepted_assets
10,115310,32,0.01,11531,115
10,129569,35,0.01,12956,129
10,87476,24,0.01,8747,87
10,83025,23,0.01,8302,83
10,85485,23,0.01,8548,85
10,96878,26,0.01,9687,96
10,887633,246,0.01,88763,887
10,79145,21,0.01,7914,79
10,104908,29,0.01,10490,104
10,113506,31,0.01,11350,113
10,121787,33,0.01,12178,121
10,63949,17,0.01,6394,63
10,108350,30,0.01,10835,108
10,138925,38,0.01,13892,138
10,169890,47,0.01,16989,169
10,133643,37,0.01,13364,133
10,85924,23,0.01,8592,85
10,81874,22,0.01,8187,81
10,108595,30,0.01,10859,108
10,80864,22,0.01,8086,80
10,21185,5,0.01,2118,21
10,130342,36,0.01,13034,130
10,87799,24,0.01,8779,87
10,60999,16,0.01,6099,60
10,57887,16,0.01,5788,57
10,13258,3,0.01,1325,13
10,326583,90,0.01,32658,326
10,76907,21,0.01,7690,76
10,143912,39,0.01,14391,143
10,101856,28,0.01,10185,101
10,22105,6,0.01,2210,22
10,117385,32,0.01,11738,117
10,67587,18,0.01,6758,67
10,194468,54,0.01,19446,194
10,71917,19,0.01,7191,71
10,596828,165,0.01,59682,596
10,83092,23,0.01,8309,83
10,138780,38,0.01,13878,138
10,143663,39,0.01,14366,143
10,78135,21,0.01,7813,78
10,67718,18,0.01,6771,67
10,44447,12,0.01,4444,44
10,653473,181,0.01,65347,653
10,11670,3,0.01,1167,11
10,14594,4,0.01,1459,14
10,62078,17,0.01,6207,62
10,809381,224,0.01,80938,809
10,110966,30,0.01,11096,110
10,38041,10,0.01,3804,38
10,102043,28,0.01,10204,102
10,83420,23,0.01,8342,83
10,50381,13,0.01,5038,50
10,658823,183,0.01,65882,658
10,1974,0,0.01,197,1
10,90876,25,0.01,9087,90
10,98541,27,0.01,9854,98
10,138294,38,0.01,13829,138
10,100610,27,0.01,10061,100
10,93389,25,0.01,9338,93
10,66377,18,0.01,6637,66
10,64667,17,0.01,6466,64
10,29938,8,0.01,2993,29
10,58673,16,0.01,5867,58
10,227949,63,0.01,22794,227
10,53178,14,0.01,5317,53
10,81129,22,0.01,8112,81
10,22875,6,0.01,2287,22
10,57698,16,0.01,5769,57
10,33528,9,0.01,3352,33
10,27403,7,0.01,2740,27
10,127603,35,0.01,12760,127
10,33407,9,0.01,3340,33
10,100179,27,0.01,10017,100
10,32492,9,0.01,3249,32
10,63594,17,0.01,6359,63
10,101131,28,0.01,10113,101
10,8569,2,0.01,856,8
10,88989,24,0.01,8898,88
10,122100,33,0.01,12210,122
10,4020,1,0.01,402,4
10,26374,7,0.01,2637,26
10,110541,30,0.01,11054,110
10,7896,2,0.01,789,7
10,101005,28,0.01,10100,101
10,73647,20,0.01,7364,73
10,286442,79,0.01,28644,286
10,12180,3,0.01,1218,12
10,38955,10,0.01,3895,38
10,32098,8,0.01,3209,32
10,105671,29,0.01,10567,105
10,31955,8,0.01,3195,31
10,65533,18,0.01,6553,65
10,54318,15,0.01,5431,54
10,74020,20,0.01,7402,74
10,676195,187,0.01,67619,676
10,63933,17,0.01,6393,63
10,93449,25,0.01,9344,93
10,139051,38,0.01,13905,139
10,54905,15,0.01,5490,54
10,142644,39,0.01,14264,142
10,22419,6,0.01,2241,22
10,32142,8,0.01,3214,32
10,23306,6,0.01,2330,23
10,425837,118,0.01,42583,425
10,62393,17,0.01,6239,62
10,127055,35,0.01,12705,127
10,850042,236,0.01,85004,850
10,19405,5,0.01,1940,19
10,20512,5,0.01,2051,20
10,30178,8,0.01,3017,30
10,305826,84,0.01,30582,305
10,109832,30,0.01,10983,109
10,25748,7,0.01,2574,25
10,129208,35,0.01,12920,129
10,64829,18,0.01,6482,64
10,77320,21,0.01,7732,77
10,304609,84,0.01,30460,304
10,891920,247,0.01,89192,891
10,30979,8,0.01,3097,30
10,94494,26,0.01,9449,94
10,38536,10,0.01,3853,38
10,123724,34,0.01,12372,123
10,76276,21,0.01,7627,76
10,424486,117,0.01,42448,424
10,783891,217,0.01,78389,783
10,63513,17,0.01,6351,63
10,604421,167,0.01,60442,604
10,35001,9,0.01,3500,35
10,9543,2,0.01,954,9
10,42329,11,0.01,4232,42
10,136684,37,0.01,13668,136
10,130554,36,0.01,13055,130
10,142988,39,0.01,14298,142
10,90288,25,0.01,9028,90
10,748027,207,0.01,74802,748
10,802994,223,0.01,80299,802
10,3777,1,0.01,377,3
10,76408,21,0.01,7640,76
10,233527,64,0.01,23352,233
10,143524,39,0.01,14352,143
10,14511,4,0.01,1451,14
10,101602,28,0.01,10160,101
10,112570,31,0.01,11257,112
10,76909,21,0.01,7690,76
10,539758,149,0.01,53975,539
10,21092,5,0.01,2109,21
10,109202,30,0.01,10920,109
10,47595,13,0.01,4759,47
10,23509,6,0.01,2350,23
10,121879,33,0.01,12187,121
10,36168,10,0.01,3616,36
10,8909,2,0.01,890,8
10,712118,197,0.01,71211,712
10,69016,19,0.01,6901,69
10,98224,27,0.01,9822,98
10,63940,17,0.01,6394,63
10,125585,34,0.01,12558,125
10,64746,17,0.01,6474,64
10,95150,26,0.01,9515,95
10,19032,5,0.01,1903,19
10,92288,25,0.01,9228,92
10,39263,10,0.01,3926,39
10,17944,4,0.01,1794,17
10,43766,12,0.01,4376,43
10,541125,150,0.01,54112,541
10,14669,4,0.01,1466,14
10,122919,34,0.01,12291,122
10,39584,10,0.01,3958,39
10,108656,30,0.01,10865,108
10,142828,39,0.01,14282,142
10,132237,36,0.01,13223,132
10,68385,18,0.01,6838,68
10,94069,26,0.01,9406,94
10,61947,17,0.01,6194,61
10,7561,2,0.01,756,7
10,949496,263,0.01,94949,949
10,11335,3,0.01,1133,11
10,50430,14,0.01,5043,50
10,121904,33,0.01,12190,121
10,9433,2,0.01,943,9
10,87661,24,0.01,8766,87
10,2109,0,0.01,210,2
10,32388,8,0.01,3238,32
10,141184,39,0.01,14118,141
10,222992,61,0.01,22299,222
10,93185,25,0.01,9318,93
10,79347,22,0.01,7934,79
10,6592,1,0.01,659,6
10,78804,21,0.01,7880,78
10,103184,28,0.01,10318,103
10,115618,32,0.01,11561,115
10,126215,35,0.01,12621,126
10,47728,13,0.01,4772,47
10,728029,202,0.01,72802,728
10,105570,29,0.01,10557,105
10,53028,14,0.01,5302,53
10,64811,18,0.01,6481,64
10,19036,5,0.01,1903,19
10,53892,14,0.01,5389,53
10,34299,9,0.01,3429,34
10,865585,240,0.01,86558,865
10,11447,3,0.01,1144,11
10,71747,19,0.01,7174,71
10,207760,57,0.01,20776,207
10,67627,18,0.01,6762,67
10,103457,28,0.01,10345,103
10,129253,35,0.01,12925,129
10,742,0,0.01,74,0
10,30474,8,0.01,3047,30
10,81996,22,0.01,8199,81
10,251605,69,0.01,25160,251
10,106303,29,0.01,10630,106
10,109556,30,0.01,10955,109
10,85641,23,0.01,8564,85
10,24484,6,0.01,2448,24
10,406142,112,0.01,40614,406
10,145578,40,0.01,14557,145
10,873232,242,0.01,87323,873
10,38074,10,0.01,3807,38
10,123650,34,0.01,12365,123
10,61095,16,0.01,6109,61
10,140695,39,0.01,14069,140
10,104719,29,0.01,10471,104
10,22076,6,0.01,2207,22
10,119565,33,0.01,11956,119
10,98840,27,0.01,9884,98
10,113426,31,0.01,11342,113
10,301421,83,0.01,30142,301
10,60894,16,0.01,6089,60
10,28639,7,0.01,2863,28
10,143406,39,0.01,14340,143
10,710,0,0.01,71,0
10,20573,5,0.01,2057,20
10,43161,11,0.01,4316,43
10,43007,11,0.01,4300,43
10,141513,39,0.01,14151,141
10,106048,29,0.01,10604,106
10,118706,32,0.01,11870,118
10,94996,26,0.01,9499,94
10,120183,33,0.01,12018,120
10,688987,191,0.01,68898,688
10,129883,36,0.01,12988,129
10,123034,34,0.01,12303,123
10,98205,27,0.01,9820,98
10,123627,34,0.01,12362,123
10,431162,119,0.01,43116,431
10,8591,2,0.01,859,8
10,121756,33,0.01,12175,121
10,134765,37,0.01,13476,134
10,25549,7,0.01,2554,25
10,138082,38,0.01,13808,138
10,30423,8,0.01,3042,30
10,46708,12,0.01,4670,46
10,56183,15,0.01,5618,56
10,8902,2,0.01,890,8
10,78790,21,0.01,7879,78
10,19517,5,0.01,1951,19
10,40982,11,0.01,4098,40
10,125568,34,0.01,12556,125
10,31803,8,0.01,3180,31
10,96674,26,0.01,9667,96
10,112887,31,0.01,11288,112
10,27181,7,0.01,2718,27
10,63246,17,0.01,6324,63
10,57087,15,0.01,5708,57
10,964811,268,0.01,96481,964
10,46257,12,0.01,4625,46
10,94094,26,0.01,9409,94
10,52689,14,0.01,5268,52
10,101360,28,0.01,10136,101
10,93270,25,0.01,9327,93
10,110511,30,0.01,11051,110
10,671418,186,0.01,67141,671
10,9894,2,0.01,989,9
10,70991,19,0.01,7099,70
10,84932,23,0.01,8493,84
10,38442,10,0.01,3844,38
10,120320,33,0.01,12032,120
10,65219,18,0.01,6521,65
10,688860,191,0.01,68886,688
10,124695,34,0.01,12469,124
10,136612,37,0.01,13661,136
10,45293,12,0.01,4529,45
10,102595,28,0.01,10259,102
10,7273,2,0.01,727,7
10,100609,27,0.01,10060,100
10,89069,24,0.01,8906,89
10,44174,12,0.01,4417,44
10,89143,24,0.01,8914,89
10,23134,6,0.01,2313,23
10,128786,35,0.01,12878,128
10,34011,9,0.01,3401,34
10,6613,1,0.01,661,6
10,119196,33,0.01,11919,119
10,52645,14,0.01,5264,52
10,88316,24,0.01,8831,88
10,103907,28,0.01,10390,103
10,63450,17,0.01,6345,63
10,29303,8,0.01,2930,29
10,99505,27,0.01,9950,99
10,41560,11,0.01,4156,41
10,86249,23,0.01,8624,86
10,4190,1,0.01,419,4
10,105510,29,0.01,10551,105
10,38143,10,0.01,3814,38
10,79074,21,0.01,7907,79
10,36626,10,0.01,3662,36
10,92097,25,0.01,9209,92
10,110543,30,0.01,11054,110
10,80911,22,0.01,8091,80
10,763135,211,0.01,76313,763
10,129335,35,0.01,12933,129
10,102910,28,0.01,10291,102
10,43990,12,0.01,4399,43
10,56549,15,0.01,5654,56
10,114871,31,0.01,11487,114
10,80274,22,0.01,8027,80
10,91623,25,0.01,9162,91
10,126868,35,0.01,12686,126
10,74826,20,0.01,7482,74
10,114261,31,0.01,11426,114
10,308672,85,0.01,30867,308
10,15729,4,0.01,1572,15
10,84259,23,0.01,8425,84
10,28516,7,0.01,2851,28
10,83241,23,0.01,8324,83
10,9502,2,0.01,950,9
10,137658,38,0.01,13765,137
10,862866,239,0.01,86286,862
10,33559,9,0.01,3355,33
10,208440,57,0.01,20844,208
10,129658,36,0.01,12965,129
10,103876,28,0.01,10387,103
10,58637,16,0.01,5863,58
10,122664,34,0.01,12266,122
10,33886,9,0.01,3388,33
10,76396,21,0.01,7639,76
10,414468,115,0.01,41446,414
10,26818,7,0.01,2681,26
10,88285,24,0.01,8828,88
10,110637,30,0.01,11063,110
10,60551,16,0.01,6055,60
10,799003,221,0.01,79900,799
10,22645,6,0.01,2264,22
10,470094,130,0.01,47009,470
10,134220,37,0.01,13422,134
10,68540,19,0.01,6854,68
10,814457,226,0.01,81445,814
10,56635,15,0.01,5663,56
10,17153,4,0.01,1715,17
10,19321,5,0.01,1932,19
10,59283,16,0.01,5928,59
10,87642,24,0.01,8764,87
10,78987,21,0.01,7898,78
10,129049,35,0.01,12904,129
10,104459,29,0.01,10445,104
10,664758,184,0.01,66475,664
10,93076,25,0.01,9307,93
10,111961,31,0.01,11196,111
10,42558,11,0.01,4255,42
10,71294,19,0.01,7129,71
10,807381,224,0.01,80738,807
10,77925,21,0.01,7792,77
10,127675,35,0.01,12767,127
10,813723,226,0.01,81372,813
10,129241,35,0.01,12924,129
10,110842,30,0.01,11084,110
10,74875,20,0.01,7487,74
10,62966,17,0.01,6296,62
10,84587,23,0.01,8458,84
10,76970,21,0.01,7697,76
10,34518,9,0.01,3451,34
10,281879,78,0.01,28187,281
10,140341,38,0.01,14034,140
10,30775,8,0.01,3077,30
10,22906,6,0.01,2290,22
10,104033,28,0.01,10403,104
10,136537,37,0.01,13653,136
10,85385,23,0.01,8538,85
10,44555,12,0.01,4455,44
10,61912,17,0.01,6191,61
10,125586,34,0.01,12558,125
10,77042,21,0.01,7704,77
10,3833,1,0.01,383,3
10,13975,3,0.01,1397,13
10,106698,29,0.01,10669,106
10,72498,20,0.01,7249,72
10,7131,1,0.01,713,7
10,60448,16,0.01,6044,60
10,110322,30,0.01,11032,110
10,82092,22,0.01,8209,82
10,124308,34,0.01,12430,124
10,88287,24,0.01,8828,88
10,12828,3,0.01,1282,12
10,97066,26,0.01,9706,97
10,48457,13,0.01,4845,48
10,15704,4,0.01,1570,15
10,63975,17,0.01,6397,63
10,881697,244,0.01,88169,881
10,138839,38,0.01,13883,138
10,427567,118,0.01,42756,427
10,946525,262,0.01,94652,946
10,45797,12,0.01,4579,45
10,9501,2,0.01,950,9
10,71297,19,0.01,7129,71
10,76723,21,0.01,7672,76
10,201423,55,0.01,20142,201
10,1169,0,0.01,116,1
10,127311,35,0.01,12731,127
10,619345,172,0.01,61934,619
10,28849,8,0.01,2884,28
10,98128,27,0.01,9812,98
10,134647,37,0.01,13464,134
10,30321,8,0.01,3032,30
10,84663,23,0.01,8466,84
10,133530,37,0.01,13353,133
10,36426,10,0.01,3642,36
10,12569,3,0.01,1256,12
10,25559,7,0.01,2555,25
10,25671,7,0.01,2567,25
10,118419,32,0.01,11841,118
10,32784,9,0.01,3278,32
10,125977,34,0.01,12597,125
10,81373,22,0.01,8137,81
10,3836,1,0.01,383,3
10,21048,5,0.01,2104,21
10,9415,2,0.01,941,9
10,132564,36,0.01,13256,132
10,2152,0,0.01,215,2
10,19096,5,0.01,1909,19
10,37157,10,0.01,3715,37
10,744160,206,0.01,74416,744
10,839847,233,0.01,83984,839
10,95832,26,0.01,9583,95
10,15270,4,0.01,1527,15
10,96137,26,0.01,9613,96
10,563990,156,0.01,56399,563
10,59662,16,0.01,5966,59
10,52460,14,0.01,5246,52
10,76239,21,0.01,7623,76
10,11687,3,0.01,1168,11
10,26281,7,0.01,2628,26
10,433428,120,0.01,43342,433
10,285446,79,0.01,28544,285
10,51148,14,0.01,5114,51
10,10163,2,0.01,1016,10
10,48830,13,0.01,4883,48
10,82049,22,0.01,8204,82
10,832921,231,0.01,83292,832
10,87167,24,0.01,8716,87
10,10030,2,0.01,1003,10
10,54829,15,0.01,5482,54
10,70508,19,0.01,7050,70
10,81356,22,0.01,8135,81
10,10203,2,0.01,1020,10
10,135582,37,0.01,13558,135
10,898276,249,0.01,89827,898
10,124034,34,0.01,12403,124
10,5747,1,0.01,574,5
10,61010,16,0.01,6101,61
10,74657,20,0.01,7465,74
10,101611,28,0.01,10161,101
10,44912,12,0.01,4491,44
10,53862,14,0.01,5386,53
10,70992,19,0.01,7099,70
10,43795,12,0.01,4379,43
10,73744,20,0.01,7374,73
10,130595,36,0.01,13059,130
10,113870,31,0.01,11387,113
10,88261,24,0.01,8826,88
10,134411,37,0.01,13441,134
10,45520,12,0.01,4552,45
10,35258,9,0.01,3525,35
10,60204,16,0.01,6020,60
10,134760,37,0.01,13476,134
10,243583,67,0.01,24358,243
10,11737,3,0.01,1173,11
10,118231,32,0.01,11823,118
10,82090,22,0.01,8209,82
10,417466,115,0.01,41746,417
10,14545,4,0.01,1454,14
10,131269,36,0.01,13126,131
10,829159,230,0.01,82915,829
10,26380,7,0.01,2638,26
10,136913,38,0.01,13691,136
10,94917,26,0.01,9491,94
10,282114,78,0.01,28211,282
10,138971,38,0.01,13897,138
10,138361,38,0.01,13836,138
10,108496,30,0.01,10849,108
10,304661,84,0.01,30466,304
10,42677,11,0.01,4267,42
10,21140,5,0.01,2114,21
10,40658,11,0.01,4065,40
10,86277,23,0.01,8627,86
10,742586,206,0.01,74258,742
10,121879,33,0.01,12187,121
10,103148,28,0.01,10314,103
10,109138,30,0.01,10913,109
10,100950,28,0.01,10095,100
10,23927,6,0.01,2392,23
10,2304,0,0.01,230,2
10,518293,143,0.01,51829,518
10,117369,32,0.01,11736,117
10,52454,14,0.01,5245,52
10,75468,20,0.01,7546,75
10,114456,31,0.01,11445,114
10,41460,11,0.01,4146,41
10,27198,7,0.01,2719,27
10,69377,19,0.01,6937,69
10,421112,116,0.01,42111,421
10,54427,15,0.01,5442,54
10,5068,1,0.01,506,5
10,226609,62,0.01,22660,226
10,112241,31,0.01,11224,112
10,31251,8,0.01,3125,31
10,36395,10,0.01,3639,36
10,184700,51,0.01,18470,184
10,108369,30,0.01,10836,108
10,99438,27,0.01,9943,99
10,861765,239,0.01,86176,861
10,60180,16,0.01,6018,60
10,41029,11,0.01,4102,41
10,127693,35,0.01,12769,127
10,399719,111,0.01,39971,399
10,95603,26,0.01,9560,95
10,25387,7,0.01,2538,25
10,10294,2,0.01,1029,10
10,64812,18,0.01,6481,64
10,114613,31,0.01,11461,114
10,126948,35,0.01,12694,126
10,115915,32,0.01,11591,115
10,112650,31,0.01,11265,112
10,52819,14,0.01,5281,52
10,110214,30,0.01,11021,110
10,103352,28,0.01,10335,103
10,73978,20,0.01,7397,73
10,596673,165,0.01,59667,596
10,105120,29,0.01,10512,105
10,95275,26,0.01,9527,95
10,16457,4,0.01,1645,16
10,924204,256,0.01,92420,924
10,134042,37,0.01,13404,134
10,832590,231,0.01,83259,832
10,93674,26,0.01,9367,93
10,94897,26,0.01,9489,94
10,682937,189,0.01,68293,682
10,94989,26,0.01,9498,94
10,143813,39,0.01,14381,143
10,51962,14,0.01,5196,51
10,647158,179,0.01,64715,647
10,57855,16,0.01,5785,57
10,66163,18,0.01,6616,66
10,15355,4,0.01,1535,15
10,142926,39,0.01,14292,142
10,132475,36,0.01,13247,132
10,46940,13,0.01,4694,46
10,21209,5,0.01,2120,21
10,129701,36,0.01,12970,129
10,124302,34,0.01,12430,124
10,18175,5,0.01,1817,18
10,22652,6,0.01,2265,22
10,42148,11,0.01,4214,42
10,64290,17,0.01,6429,64
10,77929,21,0.01,7792,77
10,111968,31,0.01,11196,111
10,28561,7,0.01,2856,28
10,26369,7,0.01,2636,26
10,37094,10,0.01,3709,37
10,65213,18,0.01,6521,65
10,741660,206,0.01,74166,741
10,54733,15,0.01,5473,54
10,67516,18,0.01,6751,67
10,23065,6,0.01,2306,23
10,131667,36,0.01,13166,131
10,19327,5,0.01,1932,19
10,41512,11,0.01,4151,41
10,71588,19,0.01,7158,71
10,27635,7,0.01,2763,27
10,8463,2,0.01,846,8
10,122904,34,0.01,12290,122
10,124695,34,0.01,12469,124
10,644278,178,0.01,64427,644
10,74094,20,0.01,7409,74
10,5682,1,0.01,568,5
10,61725,17,0.01,6172,61
10,2135,0,0.01,213,2
10,6984,1,0.01,698,6
10,38741,10,0.01,3874,38
10,58826,16,0.01,5882,58
10,80437,22,0.01,8043,80
10,483342,134,0.01,48334,483
10,121785,33,0.01,12178,121
10,110522,30,0.01,11052,110
10,118751,32,0.01,11875,118
10,84097,23,0.01,8409,84
10,974097,270,0.01,97409,974
10,71849,19,0.01,7184,71
10,17766,4,0.01,1776,17
10,938715,260,0.01,93871,938
10,129797,36,0.01,12979,129
10,675860,187,0.01,67586,675
10,112955,31,0.01,11295,112
10,54970,15,0.01,5497,54
10,79705,22,0.01,7970,79
10,131191,36,0.01,13119,131
10,33488,9,0.01,3348,33
10,87474,24,0.01,8747,87
10,108630,30,0.01,10863,108
10,123166,34,0.01,12316,123
10,590149,163,0.01,59014,590
10,130323,36,0.01,13032,130
10,133638,37,0.01,13363,133
10,143642,39,0.01,14364,143
10,102515,28,0.01,10251,102
10,134495,37,0.01,13449,134
10,63718,17,0.01,6371,63
10,310464,86,0.01,31046,310
10,81127,22,0.01,8112,81
10,96255,26,0.01,9625,96
10,408581,113,0.01,40858,408
10,116756,32,0.01,11675,116
10,67456,18,0.01,6745,67
10,96180,26,0.01,9618,96
10,1677,0,0.01,167,1
10,115825,32,0.01,11582,115
10,165860,46,0.01,16586,165
10,39901,11,0.01,3990,39
10,88286,24,0.01,8828,88
10,101165,28,0.01,10116,101
10,63204,17,0.01,6320,63
10,28034,7,0.01,2803,28
10,71558,19,0.01,7155,71
10,106886,29,0.01,10688,106
10,10297,2,0.01,1029,10
10,32904,9,0.01,3290,32
10,1515,0,0.01,151,1
10,114154,31,0.01,11415,114
10,19944,5,0.01,1994,19
10,88129,24,0.01,8812,88
10,55128,15,0.01,5512,55
10,92878,25,0.01,9287,92
10,59831,16,0.01,5983,59
10,66513,18,0.01,6651,66
10,108368,30,0.01,10836,108
10,142719,39,0.01,14271,142
10,709976,197,0.01,70997,709
10,119021,33,0.01,11902,119
10,83169,23,0.01,8316,83
10,136305,37,0.01,13630,136
10,130237,36,0.01,13023,130
10,78693,21,0.01,7869,78
10,100606,27,0.01,10060,100
10,71133,19,0.01,7113,71
10,135920,37,0.01,13592,135
10,55187,15,0.01,5518,55
10,134374,37,0.01,13437,134
10,42542,11,0.01,4254,42
10,82390,22,0.01,8239,82
10,92447,25,0.01,9244,92
10,65404,18,0.01,6540,65
10,80115,22,0.01,8011,80
10,88316,24,0.01,8831,88
10,584517,162,0.01,58451,584
10,65850,18,0.01,6585,65
10,44165,12,0.01,4416,44
10,114943,31,0.01,11494,114
10,379443,105,0.01,37944,379
10,73279,20,0.01,7327,73
10,820039,227,0.01,82003,820
10,7416,2,0.01,741,7
10,31822,8,0.01,3182,31
10,38183,10,0.01,3818,38
10,126641,35,0.01,12664,126
10,7131,1,0.01,713,7
10,170782,47,0.01,17078,170
10,76609,21,0.01,7660,76
10,36855,10,0.01,3685,36
10,122470,34,0.01,12247,122
10,39768,11,0.01,3976,39
10,57227,15,0.01,5722,57
10,351353,97,0.01,35135,351
10,14486,4,0.01,1448,14
10,113217,31,0.01,11321,113
10,33814,9,0.01,3381,33
10,43621,12,0.01,4362,43
10,118355,32,0.01,11835,118
10,981664,272,0.01,98166,981
10,14114,3,0.01,1411,14
10,27779,7,0.01,2777,27
10,104913,29,0.01,10491,104
10,779489,216,0.01,77948,779
10,7703,2,0.01,770,7
10,138499,38,0.01,13849,138
10,48586,13,0.01,4858,48
10,43554,12,0.01,4355,43
10,123784,34,0.01,12378,123
10,14278,3,0.01,1427,14
10,65688,18,0.01,6568,65
10,12229,3,0.01,1222,12
10,124855,34,0.01,12485,124
10,540944,150,0.01,54094,540
10,120191,33,0.01,12019,120
10,83176,23,0.01,8317,83
10,90012,25,0.01,9001,90
10,375407,104,0.01,37540,375
10,104493,29,0.01,10449,104
10,87029,24,0.01,8702,87
10,112062,31,0.01,11206,112
10,143404,39,0.01,14340,143
10,12627,3,0.01,1262,12
10,142006,39,0.01,14200,142
10,411080,114,0.01,41108,411
10,81370,22,0.01,8137,81
10,840973,233,0.01,84097,840
10,232418,64,0.01,23241,232
10,64817,18,0.01,6481,64
10,722212,200,0.01,72221,722
10,13756,3,0.01,1375,13
10,45360,12,0.01,4536,45
10,117566,32,0.01,11756,117
10,11376,3,0.01,1137,11
10,28307,7,0.01,2830,28
10,119224,33,0.01,11922,119
10,631054,175,0.01,63105,631
10,126334,35,0.01,12633,126
10,40919,11,0.01,4091,40
10,43201,12,0.01,4320,43
10,104161,28,0.01,10416,104
10,117841,32,0.01,11784,117
10,914229,253,0.01,91422,914
10,111790,31,0.01,11179,111
10,777131,215,0.01,77713,777
10,44503,12,0.01,4450,44
10,73310,20,0.01,7331,73
10,8080,2,0.01,808,8
10,280343,77,0.01,28034,280
10,78459,21,0.01,7845,78
10,39880,11,0.01,3988,39
10,128688,35,0.01,12868,128
10,112442,31,0.01,11244,112
10,54510,15,0.01,5451,54
10,15424,4,0.01,1542,15
10,141285,39,0.01,14128,141
10,65969,18,0.01,6596,65
10,98694,27,0.01,9869,98
10,25678,7,0.01,2567,25
10,56724,15,0.01,5672,56
10,107268,29,0.01,10726,107
10,90924,25,0.01,9092,90
10,135285,37,0.01,13528,135
10,6757,1,0.01,675,6
10,54287,15,0.01,5428,54
10,973947,270,0.01,97394,973
10,61460,17,0.01,6146,61
10,85402,23,0.01,8540,85
10,143166,39,0.01,14316,143
10,140530,39,0.01,14053,140
10,86648,24,0.01,8664,86
10,90279,25,0.01,9027,90
10,17185,4,0.01,1718,17
10,23327,6,0.01,2332,23
10,91406,25,0.01,9140,91
10,560212,155,0.01,56021,560
10,831404,230,0.01,83140,831
10,128136,35,0.01,12813,128
10,569865,158,0.01,56986,569
10,322581,89,0.01,32258,322
10,119546,33,0.01,11954,119
10,78781,21,0.01,7878,78
10,130113,36,0.01,13011,130
10,134424,37,0.01,13442,134
10,2964,0,0.01,296,2
10,87198,24,0.01,8719,87
10,483665,134,0.01,48366,483
10,118339,32,0.01,11833,118
10,120576,33,0.01,12057,120
10,38962,10,0.01,3896,38
10,76256,21,0.01,7625,76
10,107333,29,0.01,10733,107
10,96883,26,0.01,9688,96
10,529080,146,0.01,52908,529
10,10307,2,0.01,1030,10
10,127958,35,0.01,12795,127
10,24627,6,0.01,2462,24
10,140997,39,0.01,14099,140
10,44985,12,0.01,4498,44
10,111028,30,0.01,11102,111
10,115000,31,0.01,11500,115
10,542178,150,0.01,54217,542
10,77365,21,0.01,7736,77
10,325533,90,0.01,32553,325
10,106996,29,0.01,10699,106
10,37087,10,0.01,3708,37
10,101359,28,0.01,10135,101
10,9971,2,0.01,997,9
10,64227,17,0.01,6422,64
10,33713,9,0.01,3371,33
10,135833,37,0.01,13583,135
10,103722,28,0.01,10372,103
10,60337,16,0.01,6033,60
10,448113,124,0.01,44811,448
10,24015,6,0.01,2401,24
10,84932,23,0.01,8493,84
10,172728,47,0.01,17272,172
10,78753,21,0.01,7875,78
10,59107,16,0.01,5910,59
10,68533,19,0.01,6853,68
10,79231,22,0.01,7923,79
10,102831,28,0.01,10283,102
10,119338,33,0.01,11933,119
10,291850,81,0.01,29185,291
10,28596,7,0.01,2859,28
10,118093,32,0.01,11809,118
10,7962,2,0.01,796,7
10,41347,11,0.01,4134,41
10,82581,22,0.01,8258,82
10,385437,107,0.01,38543,385
10,111334,30,0.01,11133,111
10,44117,12,0.01,4411,44
10,89377,24,0.01,8937,89
10,103831,28,0.01,10383,103
10,82245,22,0.01,8224,82
10,64927,18,0.01,6492,64
10,68580,19,0.01,6858,68
10,137276,38,0.01,13727,137
10,98043,27,0.01,9804,98
10,485156,134,0.01,48515,485
10,105689,29,0.01,10568,105
10,85341,23,0.01,8534,85
10,112293,31,0.01,11229,112
10,82050,22,0.01,8205,82
10,132478,36,0.01,13247,132
10,30584,8,0.01,3058,30
10,46059,12,0.01,4605,46
10,81943,22,0.01,8194,81
10,104029,28,0.01,10402,104
10,52739,14,0.01,5273,52
10,16209,4,0.01,1620,16
10,135600,37,0.01,13560,135
10,70901,19,0.01,7090,70
10,142310,39,0.01,14231,142
10,143656,39,0.01,14365,143
10,27285,7,0.01,2728,27
10,137536,38,0.01,13753,137
10,419240,116,0.01,41924,419
10,5447,1,0.01,544,5
10,87182,24,0.01,8718,87
10,132798,36,0.01,13279,132
10,62214,17,0.01,6221,62
10,135129,37,0.01,13512,135
10,109429,30,0.01,10942,109
10,143443,39,0.01,14344,143
10,79751,22,0.01,7975,79
10,127505,35,0.01,12750,127
10,350016,97,0.01,35001,350
10,799023,221,0.01,79902,799
10,51088,14,0.01,5108,51
10,952970,264,0.01,95297,952
10,64738,17,0.01,6473,64
10,5642,1,0.01,564,5
10,20797,5,0.01,2079,20
10,124345,34,0.01,12434,124
10,115285,32,0.01,11528,115
10,215046,59,0.01,21504,215
10,39355,10,0.01,3935,39
10,23662,6,0.01,2366,23
10,55361,15,0.01,5536,55
10,31524,8,0.01,3152,31
10,82103,22,0.01,8210,82
10,65309,18,0.01,6530,65
10,377862,104,0.01,37786,377
10,8689,2,0.01,868,8
10,14560,4,0.01,1456,14
10,213645,59,0.01,21364,213
